wikipedia_id,freebase_id,title_x,release_date,box_office_revenue,runtime,languages,countries,genres,id,title_y,audienceScore,tomatoMeter,rating,ratingContents,releaseDateTheaters,releaseDateStreaming,runtimeMinutes,genre,originalLanguage,director,writer,boxOffice,distributor,soundMix,Matched_Title,min_date_difference
171588,/m/01712f,Sweet and Lowdown,1999-09-04,4197015.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/04rlf': 'Music', '/m/01z4y': 'Comedy'}",sweet_and_lowdown,Sweet and Lowdown,82.0,77.0,,,1999-09-04,,95.0,"Comedy, Drama",English,Woody Allen,Woody Allen,$4.2M,"Sony Pictures Television, Columbia TriStar Domestic Television, Sony Pictures Classics",Dolby Digital,Sweet and Lowdown,0.0
17161827,/m/043ntd_,The Mating of Millie,1948-03-08,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",mating_game,The Mating Game,53.0,,,,1959-04-29,2009-06-22,96.0,"Romance, Comedy",English,George Marshall,,,,,The Mating of Millie,4069.0
1716822,/m/05qr0f,Every Which Way But Loose,1978-12-20,,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/03k9fj': 'Adventure'}",every_which_way_but_loose,Every Which Way But Loose,56.0,41.0,,,,2008-09-02,119.0,"Comedy, Drama",English,James Fargo,Jeremy Joe Kronsberg,,,,Every Which Way But Loose,10849.0
1716921,/m/05qr83,Amazon Women on the Moon,1987-09-18,548696.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/01q03': 'Cult', '/m/06n90': 'Science Fiction', '/m/01z4y': 'Comedy', '/m/01hwc6': 'Absurdism'}",amazon_women_on_the_moon,Amazon Women on the Moon,58.0,65.0,,,,2004-06-01,85.0,Comedy,English,"Joe Dante,Carl Gottlieb,Peter Horton,John Landis,Robert K. Weiss",,$388.2K,,,Amazon Women on the Moon,6101.0
1717500,/m/05qss9,Stuart Saves His Family,1995-04-12,912082.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{'/m/0vgkd': 'Black comedy', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/02h8pkk': 'Family Drama'}",stuart_saves_his_family,Stuart Saves His Family,52.0,30.0,,,1995-04-12,2007-07-24,95.0,Comedy,English,Harold Ramis,,$718.5K,,"Stereo, Surround",Stuart Saves His Family,0.0
1717731,/m/05qt66,Try Seventeen,2002-09-10,,93.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01j1n2': 'Coming of age', '/m/01z4y': 'Comedy'}",all_i_want,Try Seventeen,36.0,0.0,,,,2003-09-16,92.0,"Romance, Comedy",English,Jeffrey Porter,Charles Kephart,,,Surround,Try Seventeen,371.0
17180952,/m/043qy23,A Film With Me In It,2008-10-17,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/01jfsb': 'Thriller', '/m/0vgkd': 'Black comedy', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",a-film-with-me-in-it,A Film With Me in It,60.0,62.0,,,,2011-07-19,89.0,"Comedy, Mystery & thriller",English,Ian Fitzgibbon,Mark Doherty,,,,A Film With Me In It,1005.0
17182731,/m/043rxlc,I Cadetti di Guascogna,1950-09-27,,86.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{'/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",cog,C.O.G.,35.0,69.0,R,"['Some Sexual Content', 'Language']",2013-09-20,2013-11-19,88.0,"Comedy, Drama, Lgbtq+",English,Kyle Patrick Alvarez,Kyle Patrick Alvarez,$32.2K,Screen Media Ventures,,I Cadetti di Guascogna,23004.0
17183671,/m/043jzwv,Kings and Queen,2004-12-22,,150.0,"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{'/m/01lrrt': 'Melodrama', '/m/03q4nz': 'World cinema', '/m/02h8pkk': 'Family Drama', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",rois_et_reine,Kings and Queen,80.0,87.0,,,2004-09-03,2005-11-15,150.0,"Comedy, Drama",English,Arnaud Desplechin,"Roger Bohbot,Arnaud Desplechin",$289.6K,Wellspring Media,,Kings and Queen,110.0
17188323,/m/043q7k0,Post Grad,2009-08-21,6414729.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/06qm3': 'Screwball comedy', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film', '/m/0hj3n0k': 'Domestic Comedy'}",post_grad,Post Grad,27.0,8.0,PG-13,"['Sexual Situations', 'Brief Strong Language']",2009-08-21,2010-01-12,89.0,Comedy,English,Vicky Jenson,Kelly Fremon Craig,$6.4M,Fox,,Post Grad,0.0
17202179,/m/043pwm7,You Can't Have Everything,1937-08-03,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3mvs': 'Backstage Musical', '/m/02l7c8': 'Romance Film', '/m/04t36': 'Musical', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",you_to_me_are_everything,You to Me Are Everything,,,,,,2017-10-27,120.0,"Romance, Comedy",Tagalog,Mark A. Reyes,Aloy Adlawan,,,,You Can't Have Everything,29305.0
17203681,/m/043k86w,Nothing Like the Holidays,2008-11-08,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0219x_': 'Indie', '/m/02h8pkk': 'Family Drama', '/m/0hj3n6r': 'Holiday Film', '/m/0bwgnb': 'Christmas movie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",nothing_like_the_holidays,Nothing Like the Holidays,42.0,54.0,PG-13,"['Some Sexual Dialogue', 'Brief Drug References', 'Thematic Elements']",2008-12-12,2009-10-27,98.0,"Holiday, Comedy, Drama",English,Alfredo De Villa,"Alison Swan,Rick Najera",$7.5M,Overture Films,,Nothing Like the Holidays,34.0
17208834,/m/04ydw1v,Dance of the Dead,2008-10-13,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0jb4p32': 'Zombie Film', '/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/02b5_l': 'Teen', '/m/01z4y': 'Comedy'}",1203339-dance_of_the_dead,Dance of the Dead,51.0,80.0,,,2008-10-13,2008-10-14,95.0,"Horror, Comedy, Adventure",English,Gregg Bishop,Joe Ballarini,,,,Dance of the Dead,0.0
17212834,/m/043s20c,Prison-A-Go-Go!,2003-10-27,,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/0lsxr': 'Crime Fiction', '/m/0qdzd': 'B-movie', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy', '/m/05r6jc': 'Women in prison films', '/m/02kdv5l': 'Action'}",prisonagogo,Prison-a-Go-Go!,71.0,,R,"['Crude and Sexual Content', 'Violence', 'Language']",2003-10-27,2016-08-04,85.0,Comedy,English,,,,,,Prison-A-Go-Go!,0.0
17215226,/m/043nrdc,You'll Find Out,1940-11-22,1030000.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/03npn': 'Horror', '/m/01g6gs': 'Black-and-white', '/m/02n4kr': 'Mystery', '/m/06nbt': 'Satire', '/m/0hj3n7f': 'Horror Comedy', '/m/01z4y': 'Comedy'}",youll_find_out,You'll Find Out,54.0,,,,1940-11-22,2007-06-14,97.0,"Musical, Comedy",English,David Butler,James V. Kern,,RKO Radio Pictures,,You'll Find Out,0.0
1722156,/m/05r3qc,Space Cowboys,2000-08-01,128884132.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/0556j8': 'Buddy film', '/m/03k9fj': 'Adventure', '/m/01t_vv': 'Comedy-drama', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",space_cowboys,Space Cowboys,53.0,78.0,PG-13,['Language'],2000-08-04,2001-04-17,129.0,"Adventure, Comedy, Drama",English,Clint Eastwood,"Ken Kaufman,Howard Klausner",$90.4M,Warner Bros. Pictures,"SDDS, Dolby Digital, DTS, Surround",Space Cowboys,3.0
17233415,/m/043rkmy,Wake Up and Live,1937-08-23,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/04t36': 'Musical', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/01g6gs': 'Black-and-white'}",wake_up_and_live,Wake Up and Live,,,,,,2013-04-16,91.0,"Musical, Comedy",English,Sidney Lanfield,,,,,Wake Up and Live,27630.0
1724301,/m/05r8zy,Turner & Hooch,1989-07-28,71079915.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy'}",turner_and_hooch,Turner & Hooch,51.0,50.0,,,,2002-04-02,100.0,"Comedy, Drama",English,Roger Spottiswoode,"Dennis Shryack,Michael Blodgett,Daniel Petrie Jr.,Jim Cash,Jack Epps Jr.",$70.5M,,Surround,Turner & Hooch,4631.0
17244218,/m/043qglw,Cozy Dens,1999-04-08,,115.0,"{""/m/01wgr"": ""Czech Language""}","{""/m/01mjq"": ""Czech Republic""}","{'/m/02h8pkk': 'Family Drama', '/m/01t_vv': 'Comedy-drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01j1n2': 'Coming of age'}",pelisky_1999,Cosy Dens,91.0,,,,,2017-05-16,115.0,"Comedy, Drama",Czech,Jan Hrebejk,Petr Jarchovsky,,,,Cozy Dens,6613.0
17247457,/m/043l16h,Francis Covers the Big Town,1953-06-17,1800000.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/0hj3myq': ""Children's/Family"", '/m/0hj3mtj': 'Animal Picture', '/m/01g6gs': 'Black-and-white', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy'}",the_big_dis,The Big Dis,,,,,,2004-11-09,84.0,"Comedy, Drama",English,"Gordon Eriksen,John O'Brien",,,,,Francis Covers the Big Town,18773.0
172577,/m/0177cx,Kangaroo Jack,2003-01-11,88929111.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{'/m/0lsxr': 'Crime Fiction', '/m/0hj3mtj': 'Animal Picture', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/03k9fj': 'Adventure'}",kangaroo_jack,Kangaroo Jack,29.0,8.0,PG,"['Language', 'Crude Humor', 'Sensuality', 'Violence']",2003-01-17,2005-05-10,89.0,Comedy,English,David McNally,"Steve Bing,Scott Rosenberg,Steve Bing,Barry O'Brien",,Warner Bros. Pictures,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Kangaroo Jack,6.0
1727946,/m/05rkmv,Beauty Shop,2005-01-28,37245453.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}",{'/m/01z4y': 'Comedy'},1139289-beauty_shop,Beauty Shop,62.0,38.0,PG-13,"['Language', 'Brief Drug References', 'Sexual Material']",2005-03-30,2005-08-23,105.0,Comedy,English,Bille Woodruff,Kate Lanier,$36.3M,Metro-Goldwyn-Mayer,"Surround, Dolby SRD, DTS, SDDS",Beauty Shop,61.0
1728600,/m/05rm56,Series 7: The Contenders,2001-01-20,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0gf28': 'Parody', '/m/01jfsb': 'Thriller', '/m/0hj3nby': 'Media Satire', '/m/03btsm8': 'Action/Adventure', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller', '/m/0vgkd': 'Black comedy', '/m/02kdv5l': 'Action'}",series_7_the_contenders,Series 7,68.0,71.0,R,"['Strong Violence', 'Language']",2001-01-20,,86.0,Comedy,English,Daniel Minahan,Daniel Minahan,$171.5K,USA Films,"Surround, Dolby Digital, Dolby A, Dolby SR",Series 7: The Contenders,0.0
17286656,/m/043pyd9,The Case of the Curious Bride,1935-04-13,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/028v3': 'Detective fiction', '/m/0vjs6': 'Detective', '/m/01g6gs': 'Black-and-white', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy'}",a_simple_case_of_money_1952,A Simple Case of Money,,,,,1952-02-01,,82.0,Comedy,French (Canada),André Hunebelle,,,,,The Case of the Curious Bride,6138.0
17286793,/m/043p960,The Case of the Lucky Legs,1935-10-05,,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/028v3': 'Detective fiction', '/m/0vjs6': 'Detective', '/m/01g6gs': 'Black-and-white', '/m/02n4kr': 'Mystery', '/m/01z4y': 'Comedy', '/m/02wtdps': 'Crime Thriller'}",the_case_of_the_lucky_legs,The Case of the Lucky Legs,,,,,1935-10-05,,77.0,"Comedy, Crime, Drama, Mystery & thriller",English,Archie Mayo,"Brown Holmes,Ben Markson",,Warner Bros. Pictures,,The Case of the Lucky Legs,0.0
17289439,/m/043sb69,The Pirates of Penzance,1983-02-18,694497.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{'/m/04t36': 'Musical', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",the_pirates_band_of_misfits,The Pirates! Band of Misfits,69.0,86.0,PG,"['Rude Humor', 'Mild Action', 'Some Language']",2012-04-27,2012-08-28,88.0,"Kids & family, Adventure, Comedy, Animation",English,Peter Lord,Gideon Defoe,$375.9K,Sony Pictures Entertainment,"SDDS, Datasat, Dolby Digital",The Pirates of Penzance,10661.0
17291040,/m/043n181,Cornman: American Vegetable Hero,2001-03-10,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03btsm8': 'Action/Adventure', '/m/0qdzd': 'B-movie', '/m/0219x_': 'Indie', '/m/04pbhw': 'Superhero movie', '/m/01q03': 'Cult', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action', '/m/03k9fj': 'Adventure'}",nick_offerman_american_ham,Nick Offerman: American Ham,56.0,,,,,2016-12-05,77.0,Comedy,English,Jordan Vogt-Roberts,Nick Offerman,,,,Cornman: American Vegetable Hero,5749.0
1731114,/m/05rt74,Smokey and the Bandit Part 3,1983-08-12,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy', '/m/03k9fj': 'Adventure'}",smokey_and_the_bandit_part_3,Smokey and the Bandit Part 3,17.0,17.0,,,1983-08-12,2011-03-15,85.0,Comedy,English,Dick Lowry,"Stuart Birnbaum,David Dashev",,Universal Pictures,,Smokey and the Bandit Part 3,0.0
17323415,/m/026y3vk,Bride Wars,2009-01-09,115049554.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",bride_wars,Bride Wars,51.0,11.0,PG,"['Some Rude Behavior', 'Language', 'Suggestive Content']",2009-01-09,2009-04-28,89.0,Comedy,English,Gary Winick,"Greg DePaul,Casey Wilson,June Diane Raphael",$58.7M,20th Century Fox,,Bride Wars,0.0
17327462,/m/043jmzy,Gordon Glass,2011-07-12,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy'}",gordon_glass_2007,Gordon Glass,,,,,,2011-07-12,110.0,Comedy,English,Omar Miller,Omar Miller,,,,Gordon Glass,0.0
1733453,/m/05rz1k,Shivering Shakespeare,1930-01-25,,20.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0hj3myq': ""Children's/Family"", '/m/01g6gs': 'Black-and-white', '/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/09q17': 'Slapstick'}",fack_ju_gohte,Suck Me Shakespeer,64.0,,,,,2015-06-09,119.0,Comedy,German,Bora Dagtekin,Bora Dagtekin,,,,Shivering Shakespeare,31181.0
1735236,/m/05s14k,Deuce Bigalow: Male Gigolo,1999-12-02,92938755.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0bbc17': 'Gross out', '/m/0gsy3b': 'Sex comedy', '/m/01jw2w': 'Gross-out film', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",deuce_bigalow_male_gigolo,Deuce Bigalow: Male Gigolo,42.0,22.0,,,1999-12-10,2006-03-14,88.0,Comedy,English,Mike Mitchell,"Harris Goldberg,Rob Schneider",$65.5M,Touchstone Pictures,"Surround, Dolby Digital, DTS, SDDS",Deuce Bigalow: Male Gigolo,8.0
17370353,/m/043lbrz,Wrestling Swordfish,1931-11-08,,8.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z02hx': 'Sports', '/m/03k9fj': 'Adventure', '/m/01z4y': 'Comedy'}",99_cycling_swords_2014,99 Cycling Swords,,,,,,2017-01-16,91.0,"Action, Comedy",Chinese,Tien-Yung Hsu,Tien-Yung Hsu,,,,Wrestling Swordfish,31116.0
17372357,/m/043ksn7,Eldorado,2008-05-18,,132.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/0d060g"": ""Canada""}","{'/m/03q4nz': 'World cinema', '/m/01hwc6': 'Absurdism', '/m/04228s': 'Road movie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/073_6': 'Surrealism'}",eldorado_2009,Eldorado,65.0,71.0,,,,2009-07-14,80.0,"Comedy, Drama",French (Canada),Bouli Lanners,Bouli Lanners,$10.4K,,,Eldorado,422.0
17407591,/m/04cytx8,Penny Wisdom,1937-04-10,,10.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/02hmvc': 'Short Film', '/m/01z4y': 'Comedy'}",penny_wisdom,Penny Wisdom,,,,,1937-04-10,,10.0,Comedy,English,David Miller,,,,,Penny Wisdom,0.0
1740764,/m/05sc_f,Envy,2004-04-30,14581765.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{'/m/01q03': 'Cult', '/m/0vgkd': 'Black comedy', '/m/01z4y': 'Comedy'}",1131155-envy,Envy,27.0,8.0,PG-13,"['Language', 'Crude Humor', 'Sexual Humor']",2004-04-30,2009-11-10,99.0,Comedy,English,Barry Levinson,Steve Adams,$12.2M,DreamWorks SKG,"SDDS, Dolby SRD, DTS, Surround",Envy,0.0
17418486,/m/04g1nc5,Noise,2007-10-22,,88.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/0cshrf': 'Political cinema', '/m/0vgkd': 'Black comedy', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",1193825-noise,Noise,60.0,58.0,,,2008-05-09,2008-09-16,87.0,Comedy,English,Henry Bean,Henry Bean,$16.2K,ThinkFilm,,Noise,200.0
17424270,/m/04cv8_z,The Answer Man,2009-07-24,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/0clz1b': 'Slice of life story', '/m/01t_vv': 'Comedy-drama', '/m/01z4y': 'Comedy', '/m/02l7c8': 'Romance Film'}",answer_man,The Answer Man,43.0,32.0,R,['Language'],2009-07-24,2009-11-03,96.0,"Romance, Comedy",English,John Hindman,John Hindman,$25.6K,Magnolia Pictures,,The Answer Man,0.0
1743074,/m/05sjl4,Black Knight,2001-11-15,39976235.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/04xvh5': 'Costume drama', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/01hmnh': 'Fantasy', '/m/07s2s': 'Time travel', '/m/0hj3n2s': 'Fantasy Comedy'}",black_knight,Black Knight,34.0,15.0,PG-13,"['Crude Humor', 'Battle Violence', 'Language', 'Sexual Humor']",2001-11-21,2002-04-16,95.0,"Comedy, Adventure",English,Gil Junger,"Darryl Quarles,Peter Gaulke,Gerry Swallow",$33.4M,20th Century Fox,"Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital",Black Knight,6.0
17437288,/m/04633j5,A Soap,2006-04-07,,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden""}","{'/m/0hn10': 'LGBT', '/m/01lrrt': 'Melodrama', '/m/02gk5': 'Dogme 95', '/m/03q4nz': 'World cinema', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",en_soap,Soap,69.0,55.0,,,,2007-02-06,103.0,"Comedy, Drama",Danish,Pernille Fischer Christensen,"Pernille Fischer Christensen,Kim Fupz Aakeson",$4.0K,,Dolby,A Soap,305.0
1743769,/m/05skr1,The League of Gentlemen's Apocalypse,2005-06-03,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{'/m/0vgkd': 'Black comedy', '/m/01z4y': 'Comedy', '/m/0hj3n7f': 'Horror Comedy'}",the_league_of_gentlemen,The League of Gentlemen,84.0,86.0,,,,2011-01-25,115.0,"Mystery & thriller, Comedy",English,Basil Dearden,Bryan Forbes,,,,The League of Gentlemen's Apocalypse,2062.0
174437,/m/017kct,Oh! What a Lovely War,1969-03-10,,144.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{'/m/01fc50': 'Anti-war', '/m/0220p9g': 'Musical comedy', '/m/04t36': 'Musical', '/m/06nbt': 'Satire', '/m/01z4y': 'Comedy', '/m/082gq': 'War film', '/m/0vgkd': 'Black comedy', '/m/07k67c': 'Anti-war film'}",oh_what_a_lovely_war,Oh! What a Lovely War,72.0,80.0,,,,2015-09-22,144.0,"Musical, Comedy",English,Richard Attenborough,"Charles Chilton,Len Deighton",,,,Oh! What a Lovely War,16997.0
1744593,/m/05smr2,Miss Congeniality 2: Armed and Fabulous,2005-03-25,101393569.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/03btsm8': 'Action/Adventure', '/m/06cvj': 'Romantic comedy', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy'}",miss_congeniality_2,Miss Congeniality 2: Armed and Fabulous,42.0,15.0,PG-13,['Sex-Related Humor'],2005-03-24,2005-06-21,115.0,Comedy,English,John Pasquin,Marc Lawrence,$48.5M,Warner Bros. Pictures,"Surround, Dolby SRD, DTS, SDDS",Miss Congeniality 2: Armed and Fabulous,1.0
1745050,/m/05sns6,Mr. & Mrs. Smith,2005-06-07,478336279.0,119.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{'/m/01jfsb': 'Thriller', '/m/06cvj': 'Romantic comedy', '/m/03btsm8': 'Action/Adventure', '/m/01z4y': 'Comedy', '/m/0vgkd': 'Black comedy', '/m/02l7c8': 'Romance Film', '/m/02kdv5l': 'Action'}",mr_and_mrs_smith,Mr. & Mrs. Smith,58.0,59.0,PG-13,"['Intense Action', 'Brief Strong Language', 'Sequences of Violence', 'Sexual Content']",2005-06-10,2005-11-29,120.0,"Action, Romance, Comedy",English,Doug Liman,Simon Kinberg,$186.3M,20th Century Fox,"SDDS, DTS, Dolby SRD",Mr. & Mrs. Smith,3.0
